N,P,K,temperature,humidity,ph,rainfall,PlantGrown,ReleaseRate,PolymerCombinations 
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,Chana,0.04, '6.00mL AA+ NR/PVA(8:2)'
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,Broccoli,0.02, '6.00mL AA+ NR/PVA(8:2)'
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,Urad,5, '8.00mL AA+ NR/PVA(2:8)'
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,Apple,5, '8.00mL AA+ NR/PVA(2:8)'
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,Arhar,0.09, '8.00mL AA+ NR/PVA(8:2)'
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,Grapes,0.09, '6.00mL AA+ NR/PVA(8:2)'
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,Jute,0.08, '8.00mL AA+ NR/PVA(8:2)'
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,Cabbage,0.05, '10.00mL AA+ NR/PVA(8:2)'
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,Broccoli,0.001, '8.00mL AA+ NR/PVA(9:1)'
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,Wheat,0.03, '8.00mL AA+ NR/PVA(8:2)'
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,Grapes,0.04, '6.00mL AA+ NR/PVA(8:2)'
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,Watermelon,6, '6.00mL AA+ NR/PVA(2:8)'
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,Cabbage,5, '8.00mL AA+ NR/PVA(2:8)'
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,Lobia,0.2, '10.00mL AA+ NR/PVA(6:4)'
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,Tobacco,0.006, '8.00mL AA+ NR/PVA(9:1)'
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,Lobia,0.005, '6.00mL AA+ NR/PVA(9:1)'
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,Apple,0.3, '10.00mL AA+ NR/PVA(6:4)'
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,Banana,0.04, '6.00mL AA+ NR/PVA(8:2)'
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,Soybean,7, '6.00mL AA+ NR/PVA(2:8)'
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,Strawberries,6, '6.00mL AA+ NR/PVA(2:8)'
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,Jute,3, '8.00mL AA+ NR/PVA(2:8)'
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,Rajma,1, '6.00mL AA+ NR/PVA(2:8)'
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,sunflower,0.05, '10.00mL AA+ NR/PVA(8:2)'
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,Spinach,3, '6.00mL AA+ NR/PVA(2:8)'
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,Groundnut,7, '8.00mL AA+ NR/PVA(2:8)'
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,Carrots,0.04, '8.00mL AA+ NR/PVA(8:2)'
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,sunflower,0.02, '6.00mL AA+ NR/PVA(8:2)'
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,Onion,1, '8.00mL AA+ NR/PVA(2:8)'
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,Cauliflower,0.8, '10.00mL AA+ NR/PVA(6:4)'
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,Cucumber,8, '6.00mL AA+ NR/PVA(2:8)'
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,Cauliflower,0.002, '6.00mL AA+ NR/PVA(9:1)'
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,Broccoli,0.09, '8.00mL AA+ NR/PVA(8:2)'
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,Coffee,0.04, '8.00mL AA+ NR/PVA(8:2)'
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,Soybean,0.03, '6.00mL AA+ NR/PVA(8:2)'
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,Oranges,0.009, '10.00mL AA+ NR/PVA(9:1)'
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,Cabbage,4, '6.00mL AA+ NR/PVA(2:8)'
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,Broccoli,0.07, '6.00mL AA+ NR/PVA(8:2)'
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,Jute,0.004, '6.00mL AA+ NR/PVA(9:1)'
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,Tobacco,7, '10.00mL AA+ NR/PVA(2:8)'
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,Sesame,0.7, '8.00mL AA+ NR/PVA(6:4)'
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,Cauliflower,0.4, '8.00mL AA+ NR/PVA(6:4)'
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,Lobia,0.04, '10.00mL AA+ NR/PVA(8:2)'
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,Cauliflower,0.4, '6.00mL AA+ NR/PVA(6:4)'
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,Watermelon,0.08, '8.00mL AA+ NR/PVA(8:2)'
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,Spinach,0.004, '6.00mL AA+ NR/PVA(9:1)'
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,Rajma,0.004, '10.00mL AA+ NR/PVA(9:1)'
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,Tea,0.005, '6.00mL AA+ NR/PVA(9:1)'
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,Broccoli,0.6, '6.00mL AA+ NR/PVA(6:4)'
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,Lobia,0.09, '10.00mL AA+ NR/PVA(8:2)'
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,Grapes,0.002, '8.00mL AA+ NR/PVA(9:1)'
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,Arhar,0.006, '6.00mL AA+ NR/PVA(9:1)'
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,Coffee,0.008, '6.00mL AA+ NR/PVA(9:1)'
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,Cabbage,0.9, '6.00mL AA+ NR/PVA(6:4)'
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,Rice,0.01, '8.00mL AA+ NR/PVA(8:2)'
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,Linseed,0.03, '6.00mL AA+ NR/PVA(8:2)'
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,Melons,0.04, '10.00mL AA+ NR/PVA(8:2)'
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,Tomato,0.001, '8.00mL AA+ NR/PVA(9:1)'
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,Coffee,0.9, '6.00mL AA+ NR/PVA(6:4)'
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,Masoor,7, '8.00mL AA+ NR/PVA(2:8)'
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,Grapes,0.8, '8.00mL AA+ NR/PVA(6:4)'
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,Sugarcane,0.008, '10.00mL AA+ NR/PVA(9:1)'
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,Spinach,0.003, '8.00mL AA+ NR/PVA(9:1)'
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,Castor,0.006, '6.00mL AA+ NR/PVA(9:1)'
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,Cabbage,3, '6.00mL AA+ NR/PVA(2:8)'
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,Sesame,0.004, '10.00mL AA+ NR/PVA(9:1)'
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,Soybean,0.04, '6.00mL AA+ NR/PVA(8:2)'
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,Wheat,0.01, '6.00mL AA+ NR/PVA(8:2)'
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,Sugarcane,0.08, '6.00mL AA+ NR/PVA(8:2)'
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,Spinach,0.8, '6.00mL AA+ NR/PVA(6:4)'
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,Urad,3, '8.00mL AA+ NR/PVA(2:8)'
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,sunflower,0.04, '8.00mL AA+ NR/PVA(8:2)'
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,Pumpkins,0.03, '10.00mL AA+ NR/PVA(8:2)'
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,Urad,0.06, '8.00mL AA+ NR/PVA(8:2)'
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,Spinach,5, '8.00mL AA+ NR/PVA(2:8)'
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,Pumpkins,0.8, '8.00mL AA+ NR/PVA(6:4)'
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,Lettuce,0.01, '8.00mL AA+ NR/PVA(8:2)'
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,Chana,0.02, '8.00mL AA+ NR/PVA(8:2)'
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,Groundnut,0.4, '8.00mL AA+ NR/PVA(6:4)'
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,Lettuce,5, '6.00mL AA+ NR/PVA(2:8)'
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,Tomato,0.03, '6.00mL AA+ NR/PVA(8:2)'
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,sunflower,0.009, '6.00mL AA+ NR/PVA(9:1)'
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,Apple,0.002, '10.00mL AA+ NR/PVA(9:1)'
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,Apple,0.3, '8.00mL AA+ NR/PVA(6:4)'
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,Broccoli,0.006, '10.00mL AA+ NR/PVA(9:1)'
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,Sesame,0.02, '8.00mL AA+ NR/PVA(8:2)'
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,Lobia,0.8, '6.00mL AA+ NR/PVA(6:4)'
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,Coffee,0.009, '6.00mL AA+ NR/PVA(9:1)'
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,Lobia,0.07, '8.00mL AA+ NR/PVA(8:2)'
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,Apple,0.5, '10.00mL AA+ NR/PVA(6:4)'
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,Cucumber,1, '10.00mL AA+ NR/PVA(2:8)'
36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,Linseed,0.05, 'F4'
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,Onion,0.4, 'F3'
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,Soybean,0.01, 'F4'
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,Tea,0.6, '8.00mL AA+ NR/PVA(6:4)'
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,Onion,8, 'F2'
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,Cauliflower,0.002, 'F5'
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,Rajma,0.009, '6.00mL AA+ NR/PVA(9:1)'
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,sunflower,0.4, 'F3'
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,Cauliflower,0.04, '6.00mL AA+ NR/PVA(8:2)'
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,Cabbage,7, 'F2'
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,Rajma,0.05, '8.00mL AA+ NR/PVA(8:2)'
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,Broccoli,0.005, 'F5'
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,Tea,0.5, 'F3'
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,Cabbage,0.009, '8.00mL AA+ NR/PVA(9:1)'
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,Masoor,0.7, 'F3'
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,Cucumber,0.04, '10.00mL AA+ NR/PVA(8:2)'
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,Sesame,0.3, 'F3'
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,Wheat,5, '6.00mL AA+ NR/PVA(2:8)'
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,Urad,0.04, 'F4'
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,Oranges,0.1, '10.00mL AA+ NR/PVA(6:4)'
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,Wheat,0.04, '8.00mL AA+ NR/PVA(8:2)'
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,Broccoli,0.006, 'F5'
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,Cucumber,0.03, '6.00mL AA+ NR/PVA(8:2)'
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,Rice,0.03, 'F4'
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,Soybean,2, '10.00mL AA+ NR/PVA(2:8)'
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,Jute,0.5, '8.00mL AA+ NR/PVA(6:4)'
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,Banana,0.04, '10.00mL AA+ NR/PVA(8:2)'
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,Linseed,3, '10.00mL AA+ NR/PVA(2:8)'
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,Melons,0.001, '6.00mL AA+ NR/PVA(9:1)'
17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,Cabbage,0.007, '8.00mL AA+ NR/PVA(9:1)'
8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,Tobacco,0.9, '10.00mL AA+ NR/PVA(6:4)'
7,56,23,26.33908791,40.00933429,5.545219232,55.50429227,Cauliflower,0.003, '8.00mL AA+ NR/PVA(9:1)'
36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,Onion,0.008, 'F5'
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,Sesame,0.09, '10.00mL AA+ NR/PVA(8:2)'
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,Rajma,0.005, 'F5'
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,Potato,0.006, '10.00mL AA+ NR/PVA(9:1)'
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,Watermelon,0.009, '10.00mL AA+ NR/PVA(9:1)'
9,49,16,30.88482722,41.36561835,7.661537348,55.053805,Broccoli,6, 'F2'
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,Carrots,0.08, 'F4'
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,Strawberries,0.08, '10.00mL AA+ NR/PVA(8:2)'
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,Watermelon,0.001, '8.00mL AA+ NR/PVA(9:1)'
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,Wheat,0.08, 'F4'
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,Cauliflower,2, '8.00mL AA+ NR/PVA(2:8)'
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,Urad,0.3, 'F3'
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,Arhar,0.05, 'F4'
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,sunflower,4, 'F2'
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,Broccoli,0.005, '8.00mL AA+ NR/PVA(9:1)'
9,60,23,31.96987867,57.17377029,6.276004336,64.25520357,Lobia,0.008, '6.00mL AA+ NR/PVA(9:1)'
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,Lobia,1, 'F2'
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,sunflower,0.07, 'F4'
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,Onion,6, 'F2'
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,Arhar,0.9, 'F3'
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,Urad,6, 'F2'
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,Tomato,1, '8.00mL AA+ NR/PVA(2:8)'
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,Pumpkins,0.03, '6.00mL AA+ NR/PVA(8:2)'
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,Strawberries,0.8, '10.00mL AA+ NR/PVA(6:4)'
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,Castor,0.02, 'F4'
35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,Broccoli,0.5, 'F3'
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,Apple,0.002, 'F5'
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,Potato,0.01, '10.00mL AA+ NR/PVA(8:2)'
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,Soybean,0.9, '8.00mL AA+ NR/PVA(6:4)'
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,Rajma,0.06, 'F4'
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,Apple,0.005, 'F5'
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,Apple,0.007, '8.00mL AA+ NR/PVA(9:1)'
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,Cabbage,0.9, '6.00mL AA+ NR/PVA(6:4)'
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,Cauliflower,2, 'F2'
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,Rajma,0.8, 'F3'
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,Oranges,3, '6.00mL AA+ NR/PVA(2:8)'
23,58,19,24.17093241,58.25204566,5.243634849,59.18953429,Strawberries,0.4, '8.00mL AA+ NR/PVA(6:4)'
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,Onion,1, 'F2'
3,56,17,28.19912143,53.50567601,8.709291688,52.13580529,Cauliflower,0.07, 'F4'
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,Tomato,0.05, 'F4'
39,42,20,29.3499706,61.25353851,8.055908858,40.82840673,Coffee,5, 'F2'
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,Coffee,0.8, '10.00mL AA+ NR/PVA(6:4)'
24,45,19,26.85851927,48.8246387,5.952384957,34.7426459,sunflower,6, '8.00mL AA+ NR/PVA(2:8)'
7,40,17,31.2123945,40.92604945,8.532078733,53.78769958,Strawberries,0.004, 'F5'
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,Pears,0.03, 'F4'
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,Banana,7, '10.00mL AA+ NR/PVA(2:8)'
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,Soybean,0.8, '10.00mL AA+ NR/PVA(6:4)'
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,Lobia,0.007, '8.00mL AA+ NR/PVA(9:1)'
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,Cucumber,0.007, '10.00mL AA+ NR/PVA(9:1)'
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,Carrots,0.2, 'F3'
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,Banana,0.004, 'F5'
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,Soybean,0.7, '8.00mL AA+ NR/PVA(6:4)'
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,Arhar,0.003, 'F5'
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,Pears,4, 'F2'
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,Rice,0.4, 'F3'
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,Coffee,0.03, '8.00mL AA+ NR/PVA(8:2)'
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,Rajma,1, 'F2'
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,Wheat,0.001, '10.00mL AA+ NR/PVA(9:1)'
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,Carrots,3, 'F2'
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,Melons,0.4, 'F3'
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,Pears,0.8, 'F3'
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,Lobia,6, 'F2'
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,Tobacco,0.05, 'F4'
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,Moong,0.08, 'F4'
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,Linseed,0.03, '8.00mL AA+ NR/PVA(8:2)'
16,51,21,31.01963639,49.9767522,3.532008668,32.81296548,Onion,0.001, '10.00mL AA+ NR/PVA(9:1)'
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,Oranges,0.01, 'F4'
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,Linseed,0.006, 'F5'
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,Lobia,0.004, '6.00mL AA+ NR/PVA(9:1)'
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,Potato,0.002, '6.00mL AA+ NR/PVA(9:1)'
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,Tobacco,0.04, '6.00mL AA+ NR/PVA(8:2)'
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,Jute,0.004, 'F5'
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,Onion,4, '6.00mL AA+ NR/PVA(2:8)'
31,51,25,27.53592929,85.5701901,7.196774236,53.01899249,Rice,0.009, 'F5'
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,Broccoli,6, '6.00mL AA+ NR/PVA(2:8)'
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,Moong,8, 'F2'
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,Urad,0.001, 'F5'
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,Spinach,0.004, '6.00mL AA+ NR/PVA(9:1)'
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,Spinach,1, '6.00mL AA+ NR/PVA(2:8)'
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,Grapes,0.005, '6.00mL AA+ NR/PVA(9:1)'
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,Cucumber,5, '6.00mL AA+ NR/PVA(2:8)'
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,Lobia,0.004, '6.00mL AA+ NR/PVA(9:1)'
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,Coffee,0.08, '6.00mL AA+ NR/PVA(8:2)'
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,Tomato,0.2, 'F3'
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,Rajma,0.09, '6.00mL AA+ NR/PVA(8:2)'
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,Melons,0.002, '6.00mL AA+ NR/PVA(9:1)'
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,Castor,0.007, '6.00mL AA+ NR/PVA(9:1)'
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,Cauliflower,0.3, '6.00mL AA+ NR/PVA(6:4)'
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,Arhar,8, '6.00mL AA+ NR/PVA(2:8)'
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,Lobia,0.6, '6.00mL AA+ NR/PVA(6:4)'
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,Moong,0.2, '6.00mL AA+ NR/PVA(6:4)'
34,45,21,28.18837136,82.60629652,6.287380117,37.01110438,Strawberries,0.08, '6.00mL AA+ NR/PVA(8:2)'
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,Castor,0.2, '6.00mL AA+ NR/PVA(6:4)'
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,Lettuce,0.007, '6.00mL AA+ NR/PVA(9:1)'
32,57,22,28.6899851,87.50436797,6.769415888,44.56598352,Chana,0.002, '6.00mL AA+ NR/PVA(9:1)'
23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,Potato,7, '6.00mL AA+ NR/PVA(2:8)'
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,Cauliflower,0.5, '6.00mL AA+ NR/PVA(6:4)'
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,Pears,0.5, '6.00mL AA+ NR/PVA(6:4)'
29,36,25,28.28511547,88.4393979,7.130278657,48.56690235,Arhar,0.7, 'F3'
4,36,22,27.60887393,86.13316408,7.012740397,43.80041104,Potato,0.007, 'F5'
10,59,22,28.60901145,86.99495766,7.155685016,36.94616965,Cauliflower,0.1, 'F3'
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,Tea,0.3, '6.00mL AA+ NR/PVA(6:4)'
8,50,21,28.62911222,89.1148059,6.218923893,50.49913241,Carrots,2, '6.00mL AA+ NR/PVA(2:8)'
20,40,15,29.57329479,88.07505524,7.199495368,45.04467075,sunflower,0.06, 'F4'
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,Wheat,0.2, '6.00mL AA+ NR/PVA(6:4)'
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,Moong,0.002, '6.00mL AA+ NR/PVA(9:1)'
11,60,23,27.33684386,88.50229102,7.033012777,51.09802625,Chana,6, 'F2'
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,Rajma,0.2, '6.00mL AA+ NR/PVA(6:4)'
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,Pumpkins,0.9, '6.00mL AA+ NR/PVA(6:4)'
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,Tea,3, '6.00mL AA+ NR/PVA(2:8)'
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,sunflower,5, '6.00mL AA+ NR/PVA(2:8)'
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,Wheat,0.08, '6.00mL AA+ NR/PVA(8:2)'
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,Sugarcane,4, 'F2'
35,48,15,27.10818093,87.4512669,6.981758362,55.03723979,Lettuce,6, '6.00mL AA+ NR/PVA(2:8)'
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mustard,0.005, '6.00mL AA+ NR/PVA(9:1)'
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,Grapes,0.008, '6.00mL AA+ NR/PVA(9:1)'
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,Apple,0.007, 'F5'
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,Lobia,0.7, '6.00mL AA+ NR/PVA(6:4)'
34,47,19,27.31372793,85.44815232,6.568795404,53.15223123,Sesame,6, '6.00mL AA+ NR/PVA(2:8)'
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,Jute,0.06, 'F4'
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,Banana,0.008, '6.00mL AA+ NR/PVA(9:1)'
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,Melons,0.005, '6.00mL AA+ NR/PVA(9:1)'
2,38,18,27.53632932,89.92908171,6.619891498,45.48591922,Onion,0.005, '6.00mL AA+ NR/PVA(9:1)'
